id,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_240035,0.071808799,0.253217612,-0.912868671,-1.11259322,-1.043473013,-1.144045482,-1.154865861,-1.321618937,-1.459460395,-1.282886256,-1.242664634,-1.148402456,-1.098673984,-1.274438919,-1.325694408,-1.17281953,-1.346286371,-1.037342771,-1.016585376,-1.321422471,-1.054666527,-1.193209955,-1.050388556,-1.276311154,-1.187066442,-1.065055204,-1.358459583,-1.477555078,-0.846418477,-0.943373436,-0.976346556,-0.79644333,-0.384319942,-0.274485452,-0.511531092,-0.101113071,-0.854840046,-1.110367499,-1.161027672,-1.153759256
MBURv2_240036,0.342948089,0.025307075,-1.546314214,-1.248766492,-1.317001489,-1.530969646,-1.190192894,-1.566938219,-1.39487323,-1.260701721,-1.049467329,-0.896512568,-1.210709358,-1.562917875,-1.488423908,-1.339362883,-1.483480779,-1.726141083,-1.356772066,-1.522119822,-1.402374487,-1.224913495,-1.794025192,-1.259651673,-0.933626473,-1.904353019,-2.107899246,-1.821705219,-1.322393829,-0.790433831,-1.962084242,-1.778023391,-1.300804974,-0.842788472,-1.260970755,-0.481789087,-1.695641451,-1.350243693,-1.463539836,-1.441376039
MBURv2_240037,0.015843689,-0.185006933,-1.371131746,-1.351005984,-1.589277998,-1.542718605,-1.384466891,-1.32151229,-1.081339342,-1.377309441,-1.600935695,-1.033274107,-1.402315853,-1.383106081,-1.570562195,-1.741501816,-1.597726811,-1.380185718,-1.225288141,-1.309076267,-1.388128237,-1.140575349,-0.95513783,-1.248050145,-1.462522548,-1.687477602,-1.979617753,-1.807458969,-1.208611905,-1.048210771,-1.722771437,-1.249203968,-0.605207105,-0.645174958,-0.769050915,-0.653409383,-1.246256495,-1.138281375,-1.168775752,-1.254948814
MBURv2_240038,-1.834831129,-0.435135355,-2.334671034,-2.160561814,-2.372838619,-3.451810108,-1.830992525,-2.276046764,-2.631409833,-3.247631374,-2.776542173,-2.408029183,-1.795339937,-2.338491237,-2.216619293,-2.807097805,-2.204789778,-1.913768086,-1.346254194,-1.602831621,-1.568521763,-2.605185576,-1.547755669,-1.58547597,-1.941929777,-1.169147882,-0.947602946,-1.353980393,-1.70266591,-0.524342867,-1.479859847,-0.158295472,-2.068100179,-0.75357527,-2.041780765,-0.562500886,-2.63534094,-2.125375391,-3.492904755,-2.97139524
MBURv2_240039,-0.366428137,0.170771161,-1.584094393,-1.398128528,-1.459650785,-1.594007178,-1.443461363,-1.609694531,-1.611408326,-1.416354738,-1.578089986,-1.459935734,-1.284698658,-1.484757254,-1.480635106,-1.758750388,-1.399997594,-1.005741957,-0.998943019,-1.189570184,-1.013241321,-1.164368416,-1.174795596,-1.416907303,-1.33900712,-1.618077233,-1.070940988,-1.347683155,-1.085871079,-0.611155033,-1.057881193,-0.82595403,-1.265246259,-0.345179588,-1.333776063,-0.608671068,-1.566033904,-1.539852022,-1.64095455,-2.00261508
MBURv2_240040,-0.241565324,-0.72769853,-2.136990366,-1.984907453,-2.185211616,-2.138652223,-2.295442219,-1.895250162,-1.795411159,-1.750048918,-1.942552125,-2.580298125,-2.005744008,-2.226967213,-1.903461407,-2.49393992,-2.213559987,-1.793255279,-2.593811263,-1.482318814,-3.113344873,-1.751459309,-2.050173212,-2.219850665,-1.766275415,-2.556429715,-2.63444506,-1.625785009,-0.804545524,-1.573755061,-3.488630057,-2.167065682,-1.870419511,-0.802987464,-1.672039352,-1.249343001,-2.570110569,-2.174787585,-2.551715647,-3.998037947
MBURv2_240043,0.075955669,-0.031016532,-0.908884294,-0.839411138,-0.928871863,-1.331297301,-1.169434334,-1.344545797,-1.466064277,-1.390152973,-1.430653086,-1.553825913,-1.306846455,-1.214994572,-1.359140891,-1.532007961,-1.273799409,-0.851671965,-1.04127024,-1.678239023,-0.941195206,-1.461952692,-0.912669689,-1.245845874,-1.798696893,-1.56648338,-1.175013442,-1.336278392,-1.778073313,-1.769675271,-1.292232844,-2.386603235,-0.283232345,0.434051734,-0.382532734,-0.259396666,-1.236209832,-0.992196172,-1.621751416,-1.260206281
MBURv2_240045,0.136653405,0.378791912,-0.297923343,-0.252869206,-0.471821371,-0.455825286,-0.430924567,-0.605153971,-0.62040081,-0.497228788,-0.714206755,-1.22428481,-1.0026482,-0.889919177,-0.637298641,-0.746378415,-0.49434537,-0.784186838,-0.175248326,-0.489644811,-0.398204845,-0.711246918,-0.634060878,-0.785996748,-0.827095114,-0.938952947,-0.85266784,-0.621615367,-0.755287993,-0.456374809,-0.638373098,-0.787029138,-0.159657924,0.296130582,-0.246899255,-0.000866162,-0.630705706,-0.766663943,-1.070224228,-1.030970083
MBURv2_240046,-0.630809687,0.406665286,-0.4025517,-0.268223781,-0.548297036,-0.568189292,-0.384846597,-1.133672539,-1.335517952,-1.021823624,-1.177017378,-1.428439308,-0.870496458,-1.159672692,-0.843414024,-0.903577432,-0.783274714,-0.615109771,-0.335292338,-0.78759778,-0.337767512,-0.609454393,-0.466942985,-0.70780442,-0.478212215,-0.696460167,-0.561481789,-0.722746739,0.098492746,-0.893109212,-0.387652409,-0.01164025,-0.396632599,-0.039879455,-0.320889449,0.058085524,-0.785868347,-0.817838924,-1.205217557,-1.350808829
MBURv2_240047,0.251399639,0.427934169,0.533565371,0.576425056,0.397799224,0.429918227,0.384060015,-0.436290786,-0.488629177,-0.024910617,-0.061865464,-0.280878901,-0.132895279,-0.011274221,0.151079247,0.160824697,0.204321856,0.091446605,0.354505884,0.157165178,0.305826818,0.111470704,0.306231781,-0.024361244,0.142553074,0.076822323,-0.025855076,0.247848006,0.2370597,0.143687064,0.333928774,-0.336729501,0.3956504,0.611572322,0.330209288,0.421212736,0.048057977,-0.020308888,-0.371436995,-0.419423046
MBURv2_240048,0.745505814,0.921866947,0.656818834,0.415029228,0.206189519,0.510963236,0.279783659,-0.211853702,-0.332290961,0.131615701,0.191668815,-0.105559253,-0.343111233,-0.379070497,-0.06450964,0.296050099,0.136858679,0.264813777,0.681195784,0.506993231,0.481949911,0.354134966,0.479098031,0.150313615,0.433004306,0.357177796,0.385701513,0.346294906,0.308710454,0.542989902,0.456228389,0.320935089,0.736318807,1.287382084,0.705191204,0.653695269,0.350063614,0.212811289,-0.163607167,-0.29191514
MBURv2_240049,-0.375703627,-0.153820133,-0.640222596,-0.322010695,-0.600249115,-0.725642405,-0.579940142,-0.659572757,-0.588290422,-0.706303347,-0.764843317,-1.664286745,-1.311239387,-1.515348571,-0.670111026,-0.902911419,-0.610253156,-0.51887993,-0.236812879,-0.490058612,-0.571225972,-0.441331635,-0.51065887,-0.477453361,-0.604659436,-0.572731528,-0.673466949,-0.540548795,-1.27652682,-0.629227471,-0.285763349,-1.138973375,0.084822231,0.327552112,-0.194024028,-0.056191448,-0.769428758,-0.700763771,-1.015235364,-0.963732733
MBURv2_240050,0.073819925,0.249198401,0.471667261,0.605961689,0.336741087,0.404082042,0.411082262,-0.104938498,-0.10738578,0.172441715,-0.043079001,-0.960012495,-0.632042264,-0.853265469,0.137565861,0.165918788,0.211557267,0.11257801,0.776943198,0.132283178,0.528290077,0.040955593,0.588524454,0.182997425,0.001705268,-0.153581625,0.353365531,0.220669733,0.456946717,0.567706476,-0.23778506,0.546122529,0.903522731,0.930009228,0.752835045,0.867200904,0.307822405,0.386643747,0.142181225,0.193511687
MBURv2_240051,1.024694012,0.419318797,1.199758733,1.1797809,1.210089665,1.267044229,1.061891212,0.672976527,0.571814025,0.921342922,0.819288138,-0.171940691,-0.145061842,0.151845945,0.922810728,1.092981434,1.007711894,1.22400271,1.155839591,0.836020486,0.782526722,0.550732567,1.060422438,0.363991296,0.477022772,0.286330543,0.973849944,0.982509996,0.775180328,0.812147522,1.032202107,1.0542062,1.608481972,1.080414779,1.679734554,1.400772179,1.286111949,1.31127916,1.110472366,1.166375557
MBURv2_240052,0.051548033,0.730397878,0.733636685,0.948504466,0.698991385,0.592161144,0.854613677,0.352294993,0.224464851,0.530528388,0.595616165,-1.190028531,-0.916025898,-0.290905716,0.594517792,0.370904779,0.742944899,0.589634785,1.345555379,0.723693488,1.104380849,0.727030645,0.76731942,0.428383965,0.247091808,0.325692975,0.738003257,0.738489377,1.100297243,0.356622798,0.393492634,1.077627088,0.678279446,1.164865101,0.981512343,1.284856386,0.45107616,0.643799448,0.4872514,0.42402495
MBURv2_240053,0.618771556,0.809528071,0.538341683,0.837094245,0.632703951,0.412951681,0.52518483,0.198326233,0.138618925,0.505339589,0.560433074,-0.77506464,-0.542196281,-0.281520033,0.280138531,0.266661233,0.512336943,0.812751769,0.990326605,0.754720384,0.92898678,0.528224225,0.879293183,0.324200635,0.532885494,0.621715793,0.713625449,0.639823341,0.89017551,0.506693773,0.885912664,0.513580167,0.770796193,1.122391974,0.788660013,1.452364463,0.362922442,0.262092191,0.059913028,-0.020660228
MBURv2_240054,0.445066259,0.470366518,0.095456219,0.026308567,0.041010124,0.071417625,-0.012180004,-0.400050967,-0.440824118,-0.112146484,-0.075299249,-0.429436218,-0.488922571,-0.301117899,-0.268381974,-0.098653889,-0.113442879,-0.156695209,-0.052722934,-0.033856849,-0.215001512,-0.084570633,-0.150850073,-0.354227746,-0.198797886,-0.267006978,-0.094117847,-0.056565245,-0.125216003,-0.209620115,-0.150222227,-0.359902493,0.390026348,0.443415573,0.413168799,0.354286794,-0.181680714,-0.189287155,-0.366269907,-0.400875827
MBURv2_240055,0.268137458,0.66182873,-0.120759777,-0.088746291,-0.292419407,-0.160044796,-0.262320632,-0.762768287,-0.833256094,-0.283838133,-0.253272619,-0.541153562,-0.613788844,-0.554154142,-0.570671686,-0.274277999,-0.433383989,0.036332914,-0.086992142,-0.297778339,-0.008131376,-0.188693783,-0.332278308,-0.464440061,-0.278722154,-0.1604947,-0.332944847,-0.417771425,0.026163209,-0.050208854,0.043724157,-0.286271718,0.382902506,0.47159145,0.354101257,0.761707349,-0.317154207,-0.339605376,-0.598592629,-0.683979036
MBURv2_240056,-0.996353689,-1.304477164,-2.269278615,-1.924957074,-2.044035553,-1.710194208,-1.619960918,-2.481087788,-2.397572379,-2.270799012,-2.59655627,-2.096798746,-2.030391533,-1.82811566,-2.082685969,-2.021087786,-2.02527542,-2.390792472,-2.831452511,-2.484246262,-2.640492738,-2.989100558,-2.368734456,-2.594995437,-2.740882258,-3.253502582,-4.746555427,-3.585892282,-2.27922597,-2.908257849,-3.378348002,-1.694213547,-1.904527365,-1.500060331,-2.092272013,-1.624487773,-2.459828514,-2.509290373,-2.528896433,-2.472667172
MBURv2_240057,-0.465699605,-0.758914245,-1.330692751,-1.547843647,-1.764635933,-1.591164428,-1.551991169,-2.255595166,-2.018069949,-2.098860307,-2.25526169,-1.457667878,-1.287909432,-1.504501189,-1.995091883,-1.828057424,-1.858958342,-2.704114777,-1.71712432,-2.267647429,-2.283963644,-2.185112487,-2.12768258,-1.55671878,-2.175406274,-1.990082893,-2.243184944,-2.018796202,-2.367481718,-2.420484222,-1.694014246,-1.560076875,-0.550712656,-0.340388566,-1.121634073,-0.812279196,-1.262682043,-1.500684582,-1.827075251,-1.613843235
MBURv2_240058,-0.463604187,-0.695904448,-1.433432804,-1.323214851,-1.287971191,-1.412093444,-1.327763065,-1.499711121,-1.315921888,-1.447437409,-1.733098759,-1.402778922,-1.193165564,-1.233972246,-1.757783952,-1.925983845,-1.733241002,-0.738592824,-1.084748877,-1.113251223,-1.05996197,-0.968297353,-1.034925439,-1.033276535,-1.411541175,-1.106043236,-1.554427031,-1.318356484,-1.809061005,-1.301091954,-1.657639575,0.24190087,0.855798649,0.913023539,0.357014222,0.856827316,0.183022592,-0.066561854,-0.098130286,0.012595902
MBURv2_240059,-0.932736136,-0.582473721,-1.802759305,-1.522136429,-1.676099756,-1.94828018,-1.836529835,-1.931372792,-1.891389908,-1.603127818,-1.949838479,-1.998974201,-1.79992922,-1.762456955,-2.166859258,-2.105261074,-1.972086067,-1.589298437,-1.64325353,-1.617747263,-1.284093436,-1.598593401,-1.782784593,-1.544344302,-1.757941351,-1.955206234,-1.564834655,-1.733259397,-1.768655737,-1.740892371,-1.601497703,-1.296235141,-0.824814569,-0.256428958,-0.821528795,-0.571157538,-1.66685855,-1.377628956,-1.624153221,-1.505371446
MBURv2_240060,-0.802482351,-0.654325344,-2.016764834,-1.48483385,-1.415641357,-2.435045226,-1.496524134,-1.656010056,-1.604498355,-1.342657317,-1.737934405,-1.764722696,-1.744858069,-1.743013276,-1.775356582,-2.163791318,-1.824517697,-1.141178582,-1.254673878,-1.959525134,-0.805916348,-1.836348207,-1.481237751,-1.83907599,-2.143345064,-1.641318613,-1.780734503,-2.880598908,-2.252004501,-1.88103638,-1.699049836,-0.930026485,-0.593851949,-0.235799665,-0.882459131,-0.218754681,-1.525716449,-1.522710889,-1.866086391,-1.316861497
MBURv2_240061,-0.513937595,-0.857281929,-1.041791876,-1.054078567,-1.204734174,-1.137198626,-1.129956282,-1.286767093,-1.184833011,-1.396816703,-1.711873092,-1.330901721,-1.299610095,-1.160253014,-1.305949456,-1.398117562,-1.360580292,-1.669110138,-1.512658594,-1.403616643,-1.486576047,-1.300780165,-1.611365266,-1.35957895,-1.57453958,-1.765792188,-1.361025427,-1.448124359,-1.376478076,-1.306019067,-1.491541652,-1.731093036,-1.147630338,-1.377186623,-1.100714853,-1.057607166,-1.446489758,-1.272336055,-1.522918383,-1.302815209
MBURv2_240062,0.544389042,0.412728019,0.221177035,0.070381307,0.034775311,0.053532738,0.01638599,-0.111586956,-0.223733642,0.010603439,-0.086167433,-0.244639542,-0.242584884,-0.160865467,-0.0877187,0.07383327,-0.051210255,-0.334424658,0.083800526,-0.216133271,-0.039804408,-0.219236873,-0.397507781,-0.543789328,-0.432451156,-0.764175361,-0.637076276,-0.213378725,-0.427328669,-0.501392787,-0.131591083,0.223447996,0.849064107,0.648611588,0.797708789,0.667607101,0.19815093,0.314967609,0.159324014,0.178411119
MBURv2_240063,0.015394567,-0.004418114,-0.42549546,-0.412364212,-0.562037957,-0.445436832,-0.519123336,-0.576282864,-0.638404418,-0.527774272,-0.642523511,-0.543669203,-0.631201287,-0.655463752,-0.578538615,-0.481754382,-0.518414569,-0.718665963,-0.620856086,-0.764320724,-0.818461601,-0.764398365,-0.957579148,-0.806654513,-0.925164894,-1.205932468,-0.838915574,-1.279334595,-0.911460728,-0.755505498,-1.225595651,-0.501932832,0.569203627,0.60688833,0.465824441,0.454263996,-0.247152345,-0.112835095,-0.331749963,-0.167758908
MBURv2_240064,-0.61541974,-0.496372984,-0.778739438,-0.681131542,-0.716571023,-0.769222298,-0.806048029,-1.446406116,-1.329829295,-1.16050764,-1.468586194,-1.151946272,-1.105077094,-1.048468892,-0.942863111,-0.907187105,-0.926443918,-1.326274478,-0.848082408,-1.14006119,-1.003574745,-1.120655798,-1.132545453,-1.130863158,-1.188016455,-1.218350108,-1.316343745,-1.028139393,-1.349463306,-1.154968972,-1.205434356,-1.394243166,-0.28466104,-0.427734269,-0.557806422,-0.789043074,-1.192196211,-1.205132194,-1.325394468,-1.252335132
MBURv2_240065,-0.545518015,-0.164455092,-1.11567986,-1.292719982,-1.259081513,-1.090425643,-1.32392269,-2.190924046,-2.500808251,-1.863611263,-1.791791128,-1.373312095,-1.689102225,-1.783013696,-1.742114842,-1.272190594,-1.547070633,-1.422706128,-1.551239251,-1.516781443,-1.513252847,-1.327217119,-1.587269402,-1.478705294,-1.274919029,-1.548073419,-1.543626604,-1.819968078,-1.235953813,-1.115388031,-1.385044304,-2.203527889,-1.470985614,-1.402567783,-1.453390112,-1.299880394,-1.603948898,-1.650727034,-2.021178459,-1.934116863
MBURv2_240066,-0.046260121,0.045591753,-0.074914272,-0.218609757,-0.329752791,-0.112209871,-0.287998129,-0.961654454,-1.008487817,-0.738778125,-0.853399747,-0.441563457,-0.58290143,-0.38102455,-0.458961469,-0.282269036,-0.364772596,-0.92360357,-0.425036278,-0.646967562,-0.57872255,-0.78899614,-0.743785138,-0.767356507,-0.798953514,-0.761503518,-0.799093809,-0.792967024,-0.600450425,-0.629785031,-0.617654895,-1.160103052,-0.31798113,-0.450028979,-0.472172376,-0.524415739,-0.620743057,-0.655050655,-0.82293606,-0.981760444
MBURv2_240067,0.242732153,0.308290775,-0.52526364,-0.607924251,-0.598303471,-0.565419015,-0.644826479,-0.834761148,-0.605824095,-0.645033247,-0.830223425,-0.609802119,-0.485550832,-0.733479599,-0.545766949,-0.587341397,-0.616801852,-1.078318559,-0.562324627,-0.549790658,-0.387961365,-0.57328338,-0.915007931,-0.716859579,-0.822251621,-0.7739023,-0.810497718,-1.092352809,-0.621055795,-0.875692159,-0.624418844,-1.116842484,-0.683398091,-0.759427996,-0.796671918,-0.867913895,-1.129787773,-1.109134347,-1.155134315,-1.562210467
MBURv2_240068,0.927075294,0.97728725,0.032746478,-0.107190849,0.012293516,0.146228885,0.089530408,0.182315522,0.074499162,0.108072206,0.208434628,-0.119512499,-0.158841109,-0.102219697,-0.239427336,-0.057550948,-0.217374961,-1.268557889,-0.322966506,-0.430525417,-0.499879625,-0.419406997,-0.532595862,-0.291256333,-0.243243635,-0.998817703,-0.865328943,-1.441631392,-1.620391907,-0.563630844,-1.029198438,0.517658249,2.475438601,2.519521076,1.405829472,1.435380929,1.776434377,1.388237923,0.913679994,1.007899115
MBURv2_240069,0.523298069,0.692731736,-0.394956973,-0.545496632,-0.364067389,-0.448507486,-0.465380751,-0.131188733,-0.203820238,-0.025160231,-0.159650246,-0.98888421,-0.545554871,-0.671398498,-0.512876952,-0.524184602,-0.628429115,-0.184247304,0.416231352,0.079071141,0.06689862,-0.467456633,-0.337438726,-0.33847042,-0.559248787,-0.777496739,-0.507588781,-0.402959671,-0.596075479,0.090394468,-0.468688981,0.267912893,0.088657039,0.505018255,-0.085911602,0.129052045,-0.186914536,-0.222771798,-0.591756676,-0.517139152
MBURv2_240070,-0.102687839,-0.095652856,-0.398826099,-0.434674373,-0.43429264,-0.430569445,-0.495750682,-0.409057018,-0.304880422,-0.336654296,-0.549356456,-0.271367148,-0.293538083,-0.210640526,-0.608347208,-0.413112172,-0.571820811,-0.218873647,-0.260782915,-0.365342145,-0.302042046,-0.368749606,-0.463538991,-0.499318666,-0.583371826,-0.337335487,-0.606129149,-0.507472305,-0.2012512,-0.382956042,-0.213958481,-0.220626778,0.727577444,0.687213081,0.526456657,0.61308429,0.066606756,0.071242942,-0.13122167,-0.014602567
MBURv2_240071,-0.93689863,-1.143822849,0.646209352,0.729646147,0.39448076,0.473344298,0.378010546,0.905496802,0.692697912,0.394866008,0.148233387,0.615204524,0.684766549,0.711159004,0.371279329,0.494475503,0.526804493,0.015092357,-0.070580986,0.046258041,0.018434725,0.502494804,0.996691231,0.923114378,0.515500591,0.564789743,0.638153893,0.4468258,0.140500785,0.470826921,0.440834711,-0.297206869,1.043533541,1.00003984,1.070419076,0.809445474,-0.049525013,-0.651233798,-0.636817302,-0.5246022
MBURv2_240072,-1.370070061,-1.304404148,0.265346514,0.612746617,0.232409588,0.070883367,0.244167971,0.260583443,0.321254436,0.136393847,-0.117315002,0.241500734,0.541830352,0.441012997,0.222078982,-0.032608068,0.283408743,-0.078371624,-0.1992182,-0.080434174,-0.139081502,0.477456734,0.951963995,0.924038562,0.571260526,0.496458007,0.531824462,0.534507519,0.375820899,0.372357044,0.395013021,-0.311583697,0.763459774,1.028515658,0.576166506,0.752443289,-0.4466895,-1.207980729,-1.169439696,-1.072324424
MBURv2_240073,-0.00084108,-0.001075913,0.590556301,0.234260181,0.401950115,0.612194628,0.407914983,-0.399559825,-0.599928053,-0.125233307,-0.307836589,0.546435877,0.333922574,0.604740777,0.576679465,0.73316104,0.550306931,-0.669494068,0.081679145,-0.384985728,-0.134807836,-0.415159578,-0.205591752,-0.353421501,-0.693765343,-0.654168445,-0.83015895,-0.462109429,-0.458391892,-0.256456292,-0.748119857,0.255586088,0.480191014,-0.360157812,0.3791952,-0.069547756,1.166829233,1.131540066,0.930642368,0.939410406
MBURv2_240074,-0.063419816,-0.147115559,0.331071557,0.276394679,0.292539713,0.333612721,0.347744877,-0.231022443,-0.241568176,0.12201095,-0.139206985,0.528059053,0.550624093,0.76658294,0.315364035,0.51836057,0.373347695,-0.335001852,0.265408638,-0.032576886,0.057266963,0.156420224,0.100297338,0.037652635,-0.065404539,-0.420988658,-0.397405863,-0.151590038,-0.223435349,-0.167340565,-0.195007331,0.403397249,0.508488403,0.487461014,0.367908863,0.334794867,0.82720346,0.819518742,0.603619978,0.571932714
MBURv2_240075,-0.471296681,-0.572126305,0.091461695,0.15201714,-0.229662261,-0.054683521,-0.187358231,0.280007591,0.28211299,-0.002906124,-0.187182358,0.153219406,0.152345261,0.070296332,-0.31777557,-0.237318359,-0.175127093,-0.481492163,-0.227315415,-0.259335886,-0.170865661,0.134001481,0.654530069,0.353228339,0.032287869,0.020370159,-0.061652675,-0.136281239,-0.364049094,-0.158614206,-0.120283413,0.110635598,0.856080511,0.898866794,0.890685337,0.928998447,-0.038533576,-0.514054693,-0.502986937,-0.332118946
MBURv2_240076,-0.171298461,-0.462764591,-0.780505049,-0.254514513,-0.555895142,-1.013121341,-0.558008293,-0.942055375,-0.975668669,-1.259012122,-1.492181552,-0.975076785,-0.596353072,-0.639820465,-0.811097389,-1.076854592,-0.742254268,-0.951517363,-0.702745635,-0.850252078,-0.699332379,-0.69519109,-0.124173794,-0.238709692,-0.473493666,-0.372005144,-0.610060902,-0.983678601,-0.620120953,-0.700990249,-0.53020916,-0.719606705,-0.29093214,0.453787952,-0.344070655,0.17386843,-1.212558564,-1.437821991,-1.567228646,-1.629828939
